Date,stock,return,ma20,volatility,target,risk
2021-09-27,ASIANPAINT.NS,-0.005218702229164772,3194.1724365234377,0.014036709737632503,0,MEDIUM
2021-09-28,ASIANPAINT.NS,-0.014962720622092437,3207.2038818359374,0.014167186398957008,0,MEDIUM
2021-09-29,ASIANPAINT.NS,-0.01690383887397881,3213.0571044921876,0.013605819903434326,0,MEDIUM
2021-09-30,ASIANPAINT.NS,-0.023875660539156268,3210.262731933594,0.012914240477844863,0,MEDIUM
2021-10-01,ASIANPAINT.NS,-0.02080255751356664,3204.3109130859375,0.013657807515008911,1,MEDIUM
2021-10-04,ASIANPAINT.NS,0.007445851706740813,3197.7122192382812,0.013492727106704005,1,MEDIUM
2021-10-05,ASIANPAINT.NS,0.016464780052008493,3194.7880126953123,0.014052881473295151,0,MEDIUM
2021-10-06,ASIANPAINT.NS,-0.013143823473605695,3188.824169921875,0.014200829200269143,1,MEDIUM
2021-10-07,ASIANPAINT.NS,0.024174296219970293,3186.6238037109374,0.015352337458333983,1,MEDIUM
2021-10-08,ASIANPAINT.NS,0.0048653266695173935,3184.726452636719,0.015382573865242258,0,MEDIUM
2021-10-11,ASIANPAINT.NS,-0.00025707251808779614,3181.7926391601563,0.015300848057646924,1,MEDIUM
2021-10-12,ASIANPAINT.NS,0.005188967160176718,3179.9048706054687,0.015360783606424826,1,MEDIUM
2021-10-13,ASIANPAINT.NS,7.522508437067779e-05,3178.5197265625,0.015350408226431283,0,MEDIUM
2021-10-14,ASIANPAINT.NS,-0.007762824355380436,3176.3890869140623,0.015428717420946366,0,MEDIUM
2021-10-18,ASIANPAINT.NS,-0.017219395756005475,3173.42880859375,0.015681777407503282,0,MEDIUM
2021-10-19,ASIANPAINT.NS,-0.017976362677848547,3169.2060302734376,0.01603361654282033,0,MEDIUM
2021-10-20,ASIANPAINT.NS,-0.00445437063525015,3162.4919189453126,0.015757186716970177,0,MEDIUM
2021-10-21,ASIANPAINT.NS,-0.054326664935211565,3147.3177978515623,0.019542339729793797,0,MEDIUM
2021-10-22,ASIANPAINT.NS,-0.0065505028081522185,3131.0494995117188,0.01949414181588167,0,MEDIUM
2021-10-25,ASIANPAINT.NS,-0.021812602813876685,3105.5324584960936,0.016934116890706806,1,MEDIUM
2021-10-26,ASIANPAINT.NS,0.017578933389179364,3083.36767578125,0.01789613302841571,1,MEDIUM
2021-10-27,ASIANPAINT.NS,0.041180143781557765,3069.658056640625,0.02078634309952657,1,HIGH
2021-10-28,ASIANPAINT.NS,0.008151799108199445,3059.8912963867188,0.020748446435427406,0,HIGH
2021-10-29,ASIANPAINT.NS,-0.005212025374664136,3053.1151733398438,0.020179262958527223,1,HIGH
2021-11-01,ASIANPAINT.NS,0.006975343564055719,3050.596716308594,0.019785019517452575,0,MEDIUM
2021-11-02,ASIANPAINT.NS,-0.005927462774384783,3046.0475952148436,0.01971644390603683,1,MEDIUM
2021-11-03,ASIANPAINT.NS,0.02145436799613684,3042.1828369140626,0.019985447459308026,0,MEDIUM
2021-11-04,ASIANPAINT.NS,-0.003601970017284748,3039.813195800781,0.01979960025522941,0,MEDIUM
2021-11-08,ASIANPAINT.NS,-0.006748964611373314,3032.6400146484375,0.01893757213915725,1,MEDIUM
2021-11-09,ASIANPAINT.NS,0.00227567664315079,3025.0391479492187,0.01889466966361827,0,MEDIUM
2021-11-10,ASIANPAINT.NS,-0.011785407039285434,3015.70478515625,0.01899985168889141,0,MEDIUM
2021-11-11,ASIANPAINT.NS,-0.01451801399021999,3003.3859619140626,0.019062360996783538,1,MEDIUM
2021-11-12,ASIANPAINT.NS,0.019204064623008218,2993.9153686523437,0.019745774164746988,1,MEDIUM
2021-11-15,ASIANPAINT.NS,0.014559252299108724,2987.886181640625,0.020093397486334975,0,HIGH
2021-11-16,ASIANPAINT.NS,-0.005379276650809364,2983.746203613281,0.019791615481283557,1,MEDIUM
2021-11-17,ASIANPAINT.NS,0.024617541764904934,2986.1660888671877,0.020195429333997435,0,HIGH
2021-11-18,ASIANPAINT.NS,-0.0010531235482603902,2989.1028076171874,0.020163291388505818,1,HIGH
2021-11-22,ASIANPAINT.NS,0.010604173530685778,3001.7567749023438,0.015476593734388209,0,MEDIUM
2021-11-23,ASIANPAINT.NS,-0.023485612778016193,3011.70830078125,0.016523626303355105,0,MEDIUM
2021-11-24,ASIANPAINT.NS,-0.009002724016276682,3023.3800048828125,0.015725782435830508,0,MEDIUM
2021-11-25,ASIANPAINT.NS,-0.004046895048580119,3031.948828125,0.015484186687449792,0,MEDIUM
2021-11-26,ASIANPAINT.NS,-0.0003657873403532411,3034.457568359375,0.012598072807277304,1,MEDIUM
2021-11-29,ASIANPAINT.NS,0.0003816705758364321,3035.8058227539063,0.012479836717611305,0,MEDIUM
2021-11-30,ASIANPAINT.NS,-0.00020674366624833293,3037.9028442382814,0.012410369007945241,0,MEDIUM
2021-12-01,ASIANPAINT.NS,-0.0017511322948121914,3038.6901245117188,0.012331186236909016,1,MEDIUM
2021-12-02,ASIANPAINT.NS,0.013436586386624092,3042.4098876953126,0.012577441324329686,0,MEDIUM
2021-12-03,ASIANPAINT.NS,-0.02230251958931699,3039.511120605469,0.012679481634218481,0,MEDIUM
2021-12-06,ASIANPAINT.NS,-0.023469147443590594,3033.687121582031,0.013639384716197902,0,MEDIUM
2021-12-07,ASIANPAINT.NS,-0.002620120539276673,3028.503527832031,0.01359412633893674,1,MEDIUM
2021-12-08,ASIANPAINT.NS,0.02546215547291186,3026.7387817382814,0.014882708889571277,1,MEDIUM
2021-12-09,ASIANPAINT.NS,0.022331907048306468,3030.1286865234374,0.015474959837339389,1,MEDIUM
2021-12-10,ASIANPAINT.NS,0.03233109502991945,3040.7053466796874,0.016495412159519704,0,MEDIUM
2021-12-13,ASIANPAINT.NS,-0.0010055378040552522,3048.2628662109373,0.01609447364767319,1,MEDIUM
2021-12-14,ASIANPAINT.NS,0.005366854324261366,3054.4649047851562,0.01586006482711927,1,MEDIUM
2021-12-15,ASIANPAINT.NS,0.0013486263673695195,3061.6997924804687,0.01576656052241606,0,MEDIUM
2021-12-16,ASIANPAINT.NS,-0.0010150266123385475,3064.991015625,0.014876038290083835,0,MEDIUM
2021-12-17,ASIANPAINT.NS,-0.016783604032206714,3065.802380371094,0.015399554438791905,0,MEDIUM
2021-12-20,ASIANPAINT.NS,-0.0013111150832071535,3064.752648925781,0.015207610325200835,1,MEDIUM
2021-12-21,ASIANPAINT.NS,0.009799194736846165,3068.8841064453127,0.014337175583430561,1,MEDIUM
2021-12-22,ASIANPAINT.NS,0.0026712781296591,3074.811657714844,0.014130562595532926,0,MEDIUM
2021-12-23,ASIANPAINT.NS,-0.003726523619042831,3080.765673828125,0.014123631180060756,1,MEDIUM
2021-12-24,ASIANPAINT.NS,0.005158320760256438,3087.5888549804686,0.014130413690283155,0,MEDIUM
2021-12-27,ASIANPAINT.NS,-0.0037821479726396715,3093.7571655273437,0.014189240172583195,1,MEDIUM
2021-12-28,ASIANPAINT.NS,0.02885489483561933,3104.569775390625,0.015389058608178557,0,MEDIUM
2021-12-29,ASIANPAINT.NS,-0.00022273511358329314,3115.6111083984374,0.01536564981320225,0,MEDIUM
2021-12-30,ASIANPAINT.NS,-0.0005198831705297965,3124.524072265625,0.015207986794046158,1,MEDIUM
2021-12-31,ASIANPAINT.NS,0.005112224233985201,3137.6455688476562,0.014012126864225273,1,MEDIUM
2022-01-03,ASIANPAINT.NS,0.011593814050994635,3156.1408203125,0.012477639213463669,1,MEDIUM
2022-01-04,ASIANPAINT.NS,0.010724271113393134,3176.7957275390627,0.012351268652744085,1,MEDIUM
2022-01-05,ASIANPAINT.NS,0.0193248454177945,3196.937841796875,0.011927452916670227,0,MEDIUM
2022-01-06,ASIANPAINT.NS,-0.0034511188814125657,3213.114611816406,0.011490245518016268,1,MEDIUM
2022-01-07,ASIANPAINT.NS,0.017388820231035232,3227.2304565429686,0.010011883785362524,0,MEDIUM
2022-01-10,ASIANPAINT.NS,-0.0063957370748844436,3240.4073120117187,0.010231684737027857,0,MEDIUM
2022-01-11,ASIANPAINT.NS,-0.004159521976632121,3252.024035644531,0.01038561971702995,1,MEDIUM
2022-01-12,ASIANPAINT.NS,0.0014261545895362109,3263.6696655273436,0.01038477693160955,0,MEDIUM
2022-01-13,ASIANPAINT.NS,-0.025015502634300392,3271.260852050781,0.012171197520989425,0,MEDIUM
2022-01-14,ASIANPAINT.NS,-0.026934496016287394,3277.0728393554687,0.013180206442598952,1,MEDIUM
2022-01-17,ASIANPAINT.NS,0.004226502263273233,3283.775634765625,0.013168979356663257,0,MEDIUM
2022-01-18,ASIANPAINT.NS,-0.001466010803660355,3288.7040405273438,0.013062992655843573,0,MEDIUM
2022-01-19,ASIANPAINT.NS,-0.028044821237724893,3288.718469238281,0.01463417874507713,1,MEDIUM
2022-01-20,ASIANPAINT.NS,0.00789465721745721,3290.5723510742187,0.014708759379311823,0,MEDIUM
2022-01-21,ASIANPAINT.NS,-0.009587978579634714,3290.093225097656,0.014836520529726081,0,MEDIUM
2022-01-24,ASIANPAINT.NS,-0.03723605197729572,3284.44736328125,0.01699603062431748,0,MEDIUM
2022-01-25,ASIANPAINT.NS,-0.0025545395479740366,3273.800891113281,0.015386979204720394,0,MEDIUM
2022-01-27,ASIANPAINT.NS,-0.009626456409459135,3261.7387451171876,0.015428566221375313,0,MEDIUM
2022-01-28,ASIANPAINT.NS,-0.001958936887089992,3249.467150878906,0.01541549470702211,1,MEDIUM
2022-01-31,ASIANPAINT.NS,0.013220493668155274,3238.3584228515624,0.01576858285078053,1,MEDIUM
2022-02-01,ASIANPAINT.NS,0.013861770669463749,3227.4688110351562,0.015890761667884404,1,MEDIUM
2022-02-02,ASIANPAINT.NS,0.00045357595454866603,3214.8721923828125,0.015572440187807223,1,MEDIUM
2022-02-03,ASIANPAINT.NS,0.001656103811191106,3199.280480957031,0.014657966718068089,1,MEDIUM
2022-02-04,ASIANPAINT.NS,0.010450741961470951,3185.8941284179687,0.015050419993694712,0,MEDIUM
2022-02-07,ASIANPAINT.NS,-0.019325459920701168,3166.556188964844,0.014518523407961309,1,MEDIUM
2022-02-08,ASIANPAINT.NS,0.013034033545368369,3150.321667480469,0.015124929586214999,1,MEDIUM
2022-02-09,ASIANPAINT.NS,0.0037240246282897477,3135.3752319335936,0.015249768497484674,1,MEDIUM
2022-02-10,ASIANPAINT.NS,0.003216109680266535,3120.6863647460937,0.01529212864888314,0,MEDIUM
2022-02-11,ASIANPAINT.NS,-0.0069557405556900185,3109.1322387695313,0.01453126202174352,0,MEDIUM
2022-02-14,ASIANPAINT.NS,-0.022910818590142153,3098.4929809570312,0.014215585096587933,1,MEDIUM
2022-02-15,ASIANPAINT.NS,0.03781644364406579,3093.0012329101564,0.016895269749514424,0,MEDIUM
2022-02-16,ASIANPAINT.NS,-0.0036056730429884646,3087.18203125,0.016900370729053406,1,MEDIUM
2022-02-17,ASIANPAINT.NS,0.003988588734788,3086.4814453125,0.015764335337226473,0,MEDIUM
2022-02-18,ASIANPAINT.NS,-0.0022686537411964382,3084.1725341796873,0.015652324412979875,0,MEDIUM
2022-02-21,ASIANPAINT.NS,-0.0020890224611821943,3083.0554077148436,0.015518219661485559,0,MEDIUM
2022-02-22,ASIANPAINT.NS,-0.007563201206104449,3086.5223754882813,0.013024749809927598,1,MEDIUM
2022-02-23,ASIANPAINT.NS,0.003109475606002688,3090.8609008789062,0.01300201851256096,0,MEDIUM
2022-02-24,ASIANPAINT.NS,-0.0533407488894068,3088.554406738281,0.017759224676828955,1,MEDIUM
2022-02-25,ASIANPAINT.NS,0.016208539034373973,3088.9564819335938,0.01815564778364373,1,MEDIUM
2022-02-28,ASIANPAINT.NS,0.017620752766902302,3090.0350830078123,0.018348218353059685,0,MEDIUM
2022-03-02,ASIANPAINT.NS,-0.04698134810978344,3081.97919921875,0.02086242075537422,0,HIGH
2022-03-03,ASIANPAINT.NS,-0.05324220963094201,3066.2911743164063,0.023699051625289468,0,HIGH
2022-03-04,ASIANPAINT.NS,-0.04769143043719062,3043.9075561523437,0.025434071396462497,0,HIGH
2022-03-07,ASIANPAINT.NS,-0.01090574878560687,3018.4735595703123,0.025071454101256954,1,HIGH
2022-03-08,ASIANPAINT.NS,0.0055044641246657,2996.7424194335936,0.025143119789922636,1,HIGH
2022-03-09,ASIANPAINT.NS,0.05415415440648415,2980.3032104492186,0.02839579276188264,1,HIGH
2022-03-10,ASIANPAINT.NS,0.013079587022844884,2965.108740234375,0.02863372273130932,1,HIGH
2022-03-11,ASIANPAINT.NS,0.0065700543416416166,2950.3380493164063,0.028695010359675765,1,HIGH
2022-03-14,ASIANPAINT.NS,0.010449833448181534,2938.1314331054687,0.02889502564946506,1,HIGH
2022-03-15,ASIANPAINT.NS,0.00818500191422244,2930.6052368164064,0.028665545082172863,1,HIGH
2022-03-16,ASIANPAINT.NS,0.018195422841957874,2919.8865234375,0.027524369447905227,1,HIGH
2022-03-17,ASIANPAINT.NS,0.030624266347216655,2914.2888061523436,0.028564080280337894,0,HIGH
2022-03-21,ASIANPAINT.NS,-0.029392232157152025,2903.690466308594,0.029175537019543243,1,HIGH
2022-03-22,ASIANPAINT.NS,0.001771307288396557,2893.70849609375,0.029198404751254882,0,HIGH
2022-03-23,ASIANPAINT.NS,-0.011321802818229037,2882.399938964844,0.02925141205910201,1,HIGH
2022-03-24,ASIANPAINT.NS,0.002830068022794724,2872.6828125,0.029272384463538893,1,HIGH
2022-03-25,ASIANPAINT.NS,0.0071142948487396464,2863.521826171875,0.0293316605769269,0,HIGH
2022-03-28,ASIANPAINT.NS,-0.006420294887981499,2861.518701171875,0.02686875991041358,1,HIGH
2022-03-29,ASIANPAINT.NS,0.0049917141767598225,2857.8302368164063,0.02661348745699984,1,HIGH
2022-03-30,ASIANPAINT.NS,0.012720344031742329,2853.347277832031,0.026452746006405417,0,HIGH
2022-03-31,ASIANPAINT.NS,-0.0005194844852642901,2855.8030395507812,0.0241906755356868,1,HIGH
2022-04-01,ASIANPAINT.NS,0.011042838955932534,2867.467919921875,0.020637001989068208,1,HIGH
2022-04-04,ASIANPAINT.NS,0.0012356230647526732,2885.758581542969,0.016706396116136092,1,MEDIUM
2022-04-05,ASIANPAINT.NS,0.0072858817485011015,2906.5772216796877,0.01619656444360445,1,MEDIUM
2022-04-06,ASIANPAINT.NS,0.004193768823657354,2927.3115844726562,0.016207307489771547,1,MEDIUM
2022-04-07,ASIANPAINT.NS,0.0003170368516997829,2940.796630859375,0.011928830033140428,1,MEDIUM
2022-04-08,ASIANPAINT.NS,0.016113652199840466,2954.9269287109373,0.012060274131803243,0,MEDIUM
2022-04-11,ASIANPAINT.NS,-0.015337436800301103,2965.7828369140625,0.012859386406374528,0,MEDIUM
2022-04-12,ASIANPAINT.NS,-0.009163019682562341,2973.768908691406,0.013064078707152092,0,MEDIUM
2022-04-13,ASIANPAINT.NS,-0.015461032349391082,2978.2711547851563,0.01360266644194716,0,MEDIUM
2022-04-18,ASIANPAINT.NS,-0.01937059394254914,2977.2864624023437,0.01377447348039445,0,MEDIUM
2022-04-19,ASIANPAINT.NS,-0.010095413355597282,2970.285119628906,0.011829240098997672,1,MEDIUM
2022-04-20,ASIANPAINT.NS,0.030228469266998827,2972.0787841796873,0.012169421334336366,1,MEDIUM
2022-04-21,ASIANPAINT.NS,0.024114950481772007,2977.2359008789062,0.013258705438618646,1,MEDIUM
2022-04-22,ASIANPAINT.NS,0.0019453473483539028,2984.3431640625,0.012898595052010197,0,MEDIUM
2022-04-25,ASIANPAINT.NS,-0.01073857163905664,2989.4112182617187,0.013226799951454147,0,MEDIUM
2022-04-26,ASIANPAINT.NS,-0.0015826658757853388,2993.200793457031,0.01318266049571645,1,MEDIUM
2022-04-27,ASIANPAINT.NS,0.007236390269945929,2999.0223999023438,0.013116606697663048,1,MEDIUM
2022-04-28,ASIANPAINT.NS,0.03106851333688007,3008.8984252929686,0.014641481061015038,0,MEDIUM
2022-04-29,ASIANPAINT.NS,-0.0032382431184600382,3016.3933227539064,0.014533331614811374,0,MEDIUM
2022-05-02,ASIANPAINT.NS,-0.01155791669678447,3022.1740234375,0.014858548920558282,0,MEDIUM
2022-05-04,ASIANPAINT.NS,-0.03147449908045024,3021.5336303710938,0.016440711102670834,0,MEDIUM
2022-05-05,ASIANPAINT.NS,-0.007867623685964255,3019.537707519531,0.016524265987914313,0,MEDIUM
2022-05-06,ASIANPAINT.NS,-0.019794464746260794,3013.540319824219,0.016942322934750648,0,MEDIUM
2022-05-09,ASIANPAINT.NS,-0.003653580733540554,3006.3776733398436,0.016881526380086484,1,MEDIUM
2022-05-10,ASIANPAINT.NS,0.026628417242282414,3003.072021484375,0.018087801220229023,0,MEDIUM
2022-05-11,ASIANPAINT.NS,-0.010651604621729434,2995.7239624023437,0.017733863981666608,0,MEDIUM
2022-05-12,ASIANPAINT.NS,-0.004496487859737264,2990.0660766601563,0.017482742257336436,1,MEDIUM
2022-05-13,ASIANPAINT.NS,0.007880229089451492,2986.95302734375,0.017525210276308583,0,MEDIUM
2022-05-16,ASIANPAINT.NS,-0.021142291252130158,2983.064733886719,0.017814842049073933,1,MEDIUM
2022-05-17,ASIANPAINT.NS,0.016562620227320947,2984.4346557617187,0.01771111536334369,1,MEDIUM
2022-05-18,ASIANPAINT.NS,0.016292763307854733,2989.6784423828126,0.01786495928708466,0,MEDIUM
2022-05-19,ASIANPAINT.NS,-0.01730964311652129,2987.9401611328126,0.017024507919043187,1,MEDIUM
2022-05-20,ASIANPAINT.NS,0.0204817885935461,2985.614392089844,0.01676443147754258,1,MEDIUM
2022-05-23,ASIANPAINT.NS,0.020449085108259494,2986.086291503906,0.01741997561855679,0,MEDIUM
2022-05-24,ASIANPAINT.NS,-0.027904330730458855,2983.979626464844,0.01838129064568795,0,MEDIUM
2022-05-25,ASIANPAINT.NS,-0.08403403334090281,2970.1310546875,0.026180375636639948,1,HIGH
2022-05-26,ASIANPAINT.NS,0.0007396056747011531,2955.2905151367186,0.026062869744380462,0,HIGH
2022-05-27,ASIANPAINT.NS,-0.0018678811579318883,2935.41083984375,0.02465645024868794,1,HIGH
2022-05-30,ASIANPAINT.NS,0.003222539511039693,2916.4773559570312,0.024747696609936885,1,HIGH
2022-05-31,ASIANPAINT.NS,0.005487681054302273,2900.0887084960937,0.024856703797609608,0,HIGH
2022-06-01,ASIANPAINT.NS,-0.0025034250527406357,2888.1300659179688,0.02410361440582157,1,HIGH
2022-06-02,ASIANPAINT.NS,0.019458894613093327,2880.040490722656,0.024651503618186677,0,HIGH
2022-06-03,ASIANPAINT.NS,-0.007471384019124524,2873.8119995117186,0.024356824380246906,0,HIGH
2022-06-06,ASIANPAINT.NS,-0.024351054289490633,2864.769006347656,0.0248567789464754,0,HIGH
2022-06-07,ASIANPAINT.NS,-0.026160519896213538,2848.3177734375,0.02431661461819186,0,HIGH
2022-06-08,ASIANPAINT.NS,-0.014495834830307999,2831.5391235351562,0.02437156593526095,0,HIGH
