Date,Open,High,Low,Close,Volume,stock
2021-05-10,654.8387424450201,669.5916501599878,650.6507970176478,664.547119140625,10924222,SUNPHARMA.NS
2021-05-10,2765.5322604784997,2781.5754158169793,2747.115640150612,2765.13671875,2137153,TCS.NS
2021-05-10,1432.125134099727,1447.2400168523552,1422.8690759324056,1432.8636474609375,1322561,TITAN.NS
2021-05-10,6411.99101326422,6426.585833476506,6159.0141295846,6230.1396484375,872011,ULTRACEMCO.NS
2021-05-10,239.105091177324,244.14035287417613,237.09562178367247,242.96238708496094,25088944,WIPRO.NS
2021-05-11,2424.5148110864916,2452.2727777353302,2413.315954037459,2446.76904296875,1168363,ASIANPAINT.NS
2021-05-11,701.869489351246,710.7325082202908,700.0769857545226,704.4088745117188,12736700,AXISBANK.NS
2021-05-11,530.0663048384824,534.6555574955601,527.9847323778092,531.3837890625,16172480,BAJFINANCE.NS
2021-05-11,661.128612382698,674.4837660986876,660.678727067445,664.7042236328125,14519034,HDFCBANK.NS
2021-05-11,2230.0432503215266,2230.9628557855767,2201.7653823019855,2208.984375,1019077,HINDUNILVR.NS
2021-05-11,586.5025446647772,592.7892636404315,583.4558803174449,589.8392944335938,13818480,ICICIBANK.NS
2021-05-11,1176.9004403557838,1180.5097327369795,1166.5126159796666,1171.3984375,6420988,INFY.NS
2021-05-11,160.28826284792916,162.33214690215766,160.17034406459157,160.3668670654297,14277000,ITC.NS
2021-05-11,353.84171520377885,357.3869015605512,349.1911311465,349.6293029785156,14779880,KOTAKBANK.NS
2021-05-11,1309.5406173620584,1328.4245958089507,1305.8397185367553,1312.956787109375,1975828,LT.NS
2021-05-11,6402.507450127467,6468.495978772832,6383.43463366747,6456.6591796875,406046,MARUTI.NS
2021-05-11,90.01531700845949,94.51608413066462,88.9317967601637,93.93264770507812,45613487,NTPC.NS
2021-05-11,82.37716905115202,86.87844913233755,81.05971768139014,86.43930053710938,48355326,ONGC.NS
2021-05-11,868.320883202796,878.9991548596583,866.0536709526697,876.5506591796875,13478264,RELIANCE.NS
2021-05-11,329.27144917061275,338.0833821014484,327.33373853268404,336.4686279296875,41892770,SBIN.NS
2021-05-11,664.8327083284848,687.0572287410873,662.6435786026125,673.969970703125,14760511,SUNPHARMA.NS
2021-05-11,2747.1153139481335,2749.8405381869234,2717.358475020094,2745.005615234375,2415625,TCS.NS
2021-05-11,1417.0594439127474,1435.6207227500302,1410.0682079831477,1413.2684326171875,1582827,TITAN.NS
2021-05-11,6217.393193085944,6441.131969155541,6139.943254848551,6315.27587890625,1139377,ULTRACEMCO.NS
2021-05-11,239.26680270839222,241.73822180839517,237.4651879771536,239.4746856689453,15298998,WIPRO.NS
2021-05-12,2466.629908612017,2478.0680564455447,2421.642867205434,2446.720703125,2085630,ASIANPAINT.NS
2021-05-12,701.0728043566723,702.8155279470476,686.1849535283345,688.4255981445312,10856584,AXISBANK.NS
2021-05-12,530.2474037056019,532.8824313551013,522.0484637267834,524.8892211914062,15393360,BAJFINANCE.NS
2021-05-12,662.9045297636991,667.0957702739445,657.7424111292165,662.7861328125,13774926,HDFCBANK.NS
2021-05-12,2196.9376910174133,2196.9376910174133,2138.1289601391313,2141.71533203125,2053932,HINDUNILVR.NS
2021-05-12,583.4075489478822,586.744357841801,573.7356733321429,575.2348022460938,14785569,ICICIBANK.NS
2021-05-12,1170.826019540081,1170.826019540081,1157.1810546507043,1168.18505859375,5241898,INFY.NS
2021-05-12,160.28824464011115,161.3494886554245,159.4628257075978,159.7772674560547,17174525,ITC.NS
2021-05-12,349.340534180948,349.340534180948,341.6825249043938,342.33978271484375,15909150,KOTAKBANK.NS
2021-05-12,1309.5405052598708,1352.242913040084,1306.6936780745232,1314.5699462890625,4283174,LT.NS
2021-05-12,6450.285261598663,6555.713401089874,6407.15556817044,6534.1962890625,770204,MARUTI.NS
2021-05-12,95.18284644331578,97.30821032590376,93.14083515134685,94.43272399902344,62158914,NTPC.NS
2021-05-12,86.87845822214263,88.67165641771699,83.21887690555569,84.24356079101562,49718697,ONGC.NS
2021-05-12,875.1676804843173,876.4372641804301,864.6934200952072,867.4819946289062,13177961,RELIANCE.NS
2021-05-12,334.76159428792863,344.63467385200545,333.9311549225104,339.2829284667969,53436590,SBIN.NS
2021-05-12,680.4897823875026,680.4897823875026,666.2603532249681,668.9729614257812,7250661,SUNPHARMA.NS
2021-05-12,2742.720044026913,2742.720044026913,2699.2937291771773,2714.238037109375,1978558,TCS.NS
2021-05-12,1409.0836009883421,1437.639453139748,1404.0124514799247,1432.666748046875,1358169,TITAN.NS
2021-05-12,6290.269960654959,6315.178548213841,6198.906483425065,6216.2744140625,392657,ULTRACEMCO.NS
2021-05-12,240.19070675693501,241.391764471861,233.21526478580702,234.48562622070312,15742214,WIPRO.NS
2021-05-14,2507.7884423150567,2713.819534760979,2490.128681127994,2655.67138671875,10543708,ASIANPAINT.NS
2021-05-14,692.1102147902885,695.695221806149,678.5667874177333,682.1517944335938,9377968,AXISBANK.NS
2021-05-14,529.4540074737397,529.4540074737397,515.9360447723966,522.1415405273438,15257620,BAJFINANCE.NS
2021-05-14,660.3471355409549,662.5019831493979,654.664081956677,656.7952270507812,10604142,HDFCBANK.NS
2021-05-14,2141.6689021128827,2190.8677904582896,2139.0021362881585,2185.76416015625,1388970,HINDUNILVR.NS
2021-05-14,572.5750286399276,582.1985565527799,571.70453623341,577.7011108398438,12675754,ICICIBANK.NS
2021-05-14,1168.052818594496,1168.052818594496,1154.3639041636238,1158.853515625,4824609,INFY.NS
2021-05-14,161.15297589680017,167.59909443438875,160.36685901871917,166.85227966308594,64021335,ITC.NS
2021-05-14,344.34141041799893,344.34141041799893,338.80454475773615,339.909912109375,14689460,KOTAKBANK.NS
2021-05-14,1322.8257648302279,1351.1991670282011,1303.8944094376445,1343.22802734375,4558155,LT.NS
2021-05-14,6555.714165701482,6557.774713252622,6421.724756351753,6456.419921875,647029,MARUTI.NS
2021-05-14,94.97448644281599,94.97448644281599,91.80728483342996,92.84912872314453,16227312,NTPC.NS
2021-05-14,84.90226823020062,84.90226823020062,81.64524379465551,82.669921875,23626454,ONGC.NS
2021-05-14,874.2381482108096,880.563518938135,864.2400338075389,878.4324340820312,13291616,RELIANCE.NS
2021-05-14,341.40516403631597,343.71195568521,331.76276368030784,332.5932312011719,51722170,SBIN.NS
2021-05-14,669.1157201649578,676.7301238083712,653.8869128781308,658.1224365234375,6851035,SUNPHARMA.NS
2021-05-14,2723.8197883357184,2723.8197883357184,2672.393789427331,2682.503173828125,2043935,TCS.NS
2021-05-14,1446.501604392234,1455.1668765151835,1411.0529605813963,1433.552978515625,1876873,TITAN.NS
2021-05-14,6244.636474879482,6306.9077018025555,6087.888025840706,6196.08447265625,405281,ULTRACEMCO.NS
2021-05-14,234.4394273997579,234.85517922981717,227.62567064281913,230.2587890625,13599758,WIPRO.NS
2021-05-17,2662.850236845578,2703.242814118367,2629.8757362570277,2663.568115234375,2134352,ASIANPAINT.NS
2021-05-17,688.6247087007347,707.3465252119573,681.5542551654512,706.3009033203125,12099197,AXISBANK.NS
2021-05-17,524.0664074987108,537.7802947977424,520.6428382738696,531.9127197265625,24115830,BAJFINANCE.NS
2021-05-17,660.7260994627449,683.1978197859106,654.166919312643,682.0848999023438,15120692,HDFCBANK.NS
2021-05-17,2193.258704814078,2202.454758083739,2176.246006265206,2185.212158203125,811243,HINDUNILVR.NS
2021-05-17,583.455938899069,604.0086760753728,581.4732160603153,603.13818359375,20453101,ICICIBANK.NS
2021-05-17,1162.2869581655425,1175.18356484798,1162.2869581655425,1170.2978515625,5017129,INFY.NS
2021-05-17,170.42911778191748,170.58633868688912,166.38063899336282,167.12744140625,39465392,ITC.NS
2021-05-17,341.97132127254145,349.5397085034453,340.57715187515186,347.37872314453125,21057205,KOTAKBANK.NS
2021-05-17,1359.8345105075095,1367.4260499939437,1298.3429943323135,1315.9459228515625,9620003,LT.NS
2021-05-17,6437.346640542043,6554.180099461859,6419.184059416079,6438.640625,995827,MARUTI.NS
2021-05-17,92.68241502307049,93.55756629365735,91.64057130042397,92.97413635253906,12832920,NTPC.NS
2021-05-17,83.40185234029279,84.4631342263444,82.15759698045593,83.62142944335938,19960145,ONGC.NS
2021-05-17,878.4323799585411,890.2895633789483,875.3036666921718,888.8839721679688,11873078,RELIANCE.NS
2021-05-17,336.23792504859455,355.430447317675,335.5458875952183,353.49273681640625,106555796,SBIN.NS
2021-05-17,654.8386701824242,664.8325743058479,647.2718454417463,654.0296630859375,6318234,SUNPHARMA.NS
2021-05-17,2685.5802450608003,2703.3375576036415,2668.877781998229,2698.546630859375,2890462,TCS.NS
2021-05-17,1439.6089387091158,1448.2742115914998,1415.9765074307172,1445.8125,2218758,TITAN.NS
2021-05-17,6207.566222646583,6377.206780287381,6159.987203112394,6355.8984375,357292,ULTRACEMCO.NS
2021-05-17,230.25876462379753,232.68399982225276,228.6650329972085,230.88238525390625,11505300,WIPRO.NS
2021-05-18,2677.2079077404896,2723.1521263931686,2669.550537965043,2700.94580078125,1328605,ASIANPAINT.NS
2021-05-18,717.006235337283,722.981287298427,705.554052411757,708.6909790039062,19519055,AXISBANK.NS
2021-05-18,538.8578182186459,558.8409360794674,538.8578182186459,557.2491455078125,31478830,BAJFINANCE.NS
2021-05-18,690.9409231735007,702.2123363536926,689.0702744188992,699.3471069335938,22165280,HDFCBANK.NS
2021-05-18,2208.98439320572,2214.7319274034026,2176.6601261701207,2183.373291015625,1153722,HINDUNILVR.NS
2021-05-18,607.3938908359455,614.6477987679034,605.4595153874234,612.4232788085938,19242627,ICICIBANK.NS
2021-05-18,1177.868387979536,1183.678479611907,1170.3856665312355,1179.6290283203125,5620150,INFY.NS
2021-05-18,168.30657477945527,168.69963317210977,164.80837626187434,165.12281799316406,31653409,ITC.NS
2021-05-18,352.1289454666226,352.7164872785698,348.5638221045203,349.5596618652344,23292070,KOTAKBANK.NS
2021-05-18,1333.2641189603705,1349.3961403285743,1325.6725794929805,1344.9361572265625,3312380,LT.NS
2021-05-18,6505.874645542486,6578.7159055691845,6436.340182540797,6528.0146484375,805827,MARUTI.NS
2021-05-18,93.84930136003231,95.18286033879103,93.14084874871463,93.43256378173828,14892142,NTPC.NS
2021-05-18,84.17034966218736,86.00013987223491,83.65801063700468,84.97545623779297,29395737,ONGC.NS
2021-05-18,898.2474211128352,908.0415246390668,894.3932139164108,901.3987426757812,12064918,RELIANCE.NS
2021-05-18,359.8594890068059,362.2124051712965,350.67844719030916,352.70843505859375,70917710,SBIN.NS
2021-05-18,657.6942169541849,662.310426643389,651.7454631828915,657.5038452148438,4080423,SUNPHARMA.NS
2021-05-18,2725.1385878210285,2746.236434952546,2705.798894617137,2715.29296875,2098538,TCS.NS
2021-05-18,1457.3332182881272,1523.4055313744173,1453.6406510120594,1515.67578125,3075596,TITAN.NS
2021-05-18,6402.261422537295,6489.830347769568,6385.331525344087,6473.28955078125,451024,ULTRACEMCO.NS
2021-05-18,231.89869209003336,237.81164114971034,231.39054472609646,234.6934814453125,18761492,WIPRO.NS
2021-05-19,2685.0088131957496,2726.980865587015,2678.7872001293,2695.250732421875,1219067,ASIANPAINT.NS
2021-05-19,701.0727538563992,720.6908530168937,699.2802504488361,713.8195190429688,20244016,AXISBANK.NS
2021-05-19,555.8972838792772,560.5942732781933,548.0656798853868,551.6116943359375,22509060,BAJFINANCE.NS
2021-05-19,696.2687468484748,700.3652928007363,687.9099685903982,690.585693359375,10130916,HDFCBANK.NS
2021-05-19,2170.2684755403116,2188.660581265229,2155.554790960377,2170.03857421875,1323590,HINDUNILVR.NS
2021-05-19,606.5233143390998,613.1969323259727,602.8963608750266,604.927490234375,13911576,ICICIBANK.NS
2021-05-19,1181.3898829001496,1194.9907890147208,1173.6870800123877,1176.98828125,4435878,INFY.NS
2021-05-19,165.1228477851176,166.1841043910513,163.15756792434826,163.31478881835938,25345241,ITC.NS
2021-05-19,348.13554601607626,348.61355994258906,344.0525977667875,344.6700134277344,11860210,KOTAKBANK.NS
2021-05-19,1341.8047248940643,1361.7325178380354,1328.5195295980834,1331.7933349609375,3215258,LT.NS
2021-05-19,6516.417836206172,6570.0426120075535,6479.038766400018,6494.27783203125,432774,MARUTI.NS
2021-05-19,94.3077148931311,94.3077148931311,92.47406574002973,93.30754089355469,12610425,NTPC.NS
2021-05-19,83.80440799053237,84.75590131925246,82.99930125765721,84.09717559814453,25295575,ONGC.NS
2021-05-19,897.7938200130252,914.32143492012,894.1664125157001,905.5248413085938,16317002,RELIANCE.NS
2021-05-19,352.4777161736577,359.39809018230284,351.7395542096985,354.6922302246094,48189573,SBIN.NS
2021-05-19,660.8351614985218,672.6850908837221,657.503859315157,669.49658203125,7745431,SUNPHARMA.NS
2021-05-19,2711.073339463518,2740.9619560464494,2696.217024715244,2709.315185546875,1986041,TCS.NS
2021-05-19,1498.9360342223792,1530.1013238122996,1493.569551583998,1497.8529052734375,1504440,TITAN.NS
2021-05-19,6450.910131158419,6572.533625335614,6343.929915643448,6383.96875,475946,ULTRACEMCO.NS
2021-05-19,234.80898755107015,239.1975089661911,233.3538490592573,236.3565216064453,14980792,WIPRO.NS
2021-05-20,2693.4797422093184,2723.1520492485824,2659.5001647933873,2674.43212890625,1211975,ASIANPAINT.NS
2021-05-20,705.6536296085293,711.4295619377517,701.6204815920967,702.9649047851562,18840413,AXISBANK.NS
2021-05-20,551.2982041067297,554.2368939578187,543.1678408096099,547.4534301757812,14888270,BAJFINANCE.NS
2021-05-20,690.656712419775,694.2323232056198,676.5201290556131,678.5565795898438,10684184,HDFCBANK.NS
2021-05-20,2170.268706235332,2172.107917003328,2151.8765985553714,2155.69287109375,856235,HINDUNILVR.NS
2021-05-20,607.4421190635082,612.1330140239647,596.4162165928088,598.3021850585938,13900762,ICICIBANK.NS
2021-05-20,1187.0238321383868,1187.6400133214966,1175.227519439831,1179.012939453125,4490092,INFY.NS
2021-05-20,163.86506527196892,164.53326340248975,162.56798357654856,162.72520446777344,21688686,ITC.NS
2021-05-20,344.958865261045,345.95470495890635,339.60124282405246,340.21868896484375,12990190,KOTAKBANK.NS
2021-05-20,1338.7680423436254,1354.0933700984285,1330.0851958393416,1337.7716064453125,1996254,LT.NS
2021-05-20,6498.974188861227,6531.465601380424,6449.806521895568,6457.8095703125,470476,MARUTI.NS
2021-05-20,93.34922268246643,93.97432908435796,92.43240123147444,93.14085388183594,10303689,NTPC.NS
2021-05-20,83.03588905091203,83.950784283223,81.3890776327523,81.82823181152344,21131045,ONGC.NS
2021-05-20,905.9102510089941,911.8048706158811,898.2472934944823,900.2423706054688,11422532,RELIANCE.NS
2021-05-20,357.0913248970275,357.82948691483796,352.47774188802197,354.8306579589844,42898608,SBIN.NS
2021-05-20,666.2603402542354,667.8308342935798,651.9833329630732,653.744140625,6226376,SUNPHARMA.NS
2021-05-20,2696.2171184058284,2715.293046140593,2683.0309635728013,2689.9755859375,2329027,TCS.NS
2021-05-20,1499.6746361984178,1542.262244875753,1499.18229390157,1507.896728515625,3032029,TITAN.NS
2021-05-20,6421.72039504592,6453.2940436916015,6344.562641548211,6396.27685546875,256088,ULTRACEMCO.NS
2021-05-20,238.36601363152513,238.82796327034592,232.63784092966424,234.78590393066406,12584608,WIPRO.NS
2021-05-21,2686.7798756585116,2731.7669273706424,2675.2938199022233,2711.187744140625,1328308,ASIANPAINT.NS
2021-05-21,704.0603721933558,730.3506282257158,704.0603721933558,727.8610229492188,15883692,AXISBANK.NS
2021-05-21,554.4328055125691,557.8612769247493,547.213429064802,551.66552734375,18569660,BAJFINANCE.NS
2021-05-21,683.3872458173004,711.2815808574237,683.3872458173004,709.1030883789062,19341646,HDFCBANK.NS
2021-05-21,2151.8764283092128,2175.9240173930175,2151.8764283092128,2172.337646484375,771492,HINDUNILVR.NS
2021-05-21,601.8807769259918,622.8204101742858,601.8807769259918,621.36962890625,23975898,ICICIBANK.NS
2021-05-21,1186.2315569737161,1195.0347596228717,1185.2191671768692,1192.393798828125,4969733,INFY.NS
2021-05-21,163.19688806716835,164.96564512014677,163.03966715578397,164.33676147460938,23509878,ITC.NS
2021-05-21,341.67261385826964,351.42189322210925,341.67261385826964,350.0675354003906,21465560,KOTAKBANK.NS
2021-05-21,1342.7535064707895,1351.9582014874895,1335.2568382847915,1345.6478271484375,2185322,LT.NS
2021-05-21,6498.207707243765,6551.40100042253,6463.9435589349205,6531.41748046875,434363,MARUTI.NS
2021-05-21,93.59926307032046,94.30771568498302,92.72411160820675,94.05767059326172,12171685,NTPC.NS
2021-05-21,81.2792891142931,83.47503752169507,81.2792891142931,82.52354431152344,20562816,ONGC.NS
2021-05-21,903.2350870037179,911.2154560407943,900.5145161905418,908.018798828125,10785605,RELIANCE.NS
2021-05-21,359.8594715773495,373.1465848960827,348.78687245189263,370.19390869140625,192810772,SBIN.NS
2021-05-21,658.4080765404171,661.0255282360964,654.8388242281271,657.1231689453125,3434231,SUNPHARMA.NS
2021-05-21,2690.854338673333,2714.765186965572,2685.6678709113507,2707.996337890625,1685566,TCS.NS
2021-05-21,1528.4272854655371,1529.0673544527328,1510.0630150685856,1514.7894287109375,1158893,TITAN.NS
2021-05-21,6429.407242448966,6494.451584582095,6412.039311813574,6458.30517578125,307027,ULTRACEMCO.NS
2021-05-21,235.59431359974437,238.31982772141652,235.20165359089467,236.84158325195312,10395006,WIPRO.NS
2021-05-24,2724.109266441064,2726.9807800739954,2687.928147929251,2698.45703125,813091,ASIANPAINT.NS
2021-05-24,727.3629971919069,744.3918705193329,723.7281496988966,738.0682983398438,15716900,AXISBANK.NS
2021-05-24,551.8860260909878,557.1756324116848,547.5759233516319,548.8395385742188,12150600,BAJFINANCE.NS
2021-05-24,711.9209177142021,720.06660540615,709.6713754829415,715.0939331054688,22146102,HDFCBANK.NS
